label	sentence1
汽车_行业	OTA污名化
娱乐_电视	《模特之名·第一季》发布会上海举行 全系模特竞技综艺今夏强势来袭
政务_政策	金融政策如何发力？——央行相关负责人详解当前金融热点
科技_车科技	大众ID.BUZZ内饰官图公布：定位纯电MPV 将于3月10日正式亮相
科技_手机	苹果距离革命成功 就差一步
娱乐_电影	三场戏，让十年前的《僵尸》赚了近千万票房
科技_手机	罗永浩即将重返科技行业：公司不叫锤子
时尚_美容	关店600多家，撤店率超80%，它怎么从红透到过气？
娱乐_电视	Netflix暂停俄罗斯项目制作及收购 《安娜·K》等被叫停
体育_NBA	库里追梦缺阵！勇士爆冷不敌森林狼 克莱13分唐斯轰26+11
政务_发展治理	极端气候越来越频繁，如何影响粮食安全？
体育_国际足球	意甲球迷高举反战标语呼吁和平
体育_中国足球	记者谈欠薪:部分北上广深球员房贷一个月二三十万
体育_CBA	中国女篮出访队伍有2人核酸检测呈阳性 推迟回国
时尚_美容	这些肌肤变白小妙招，你知道吗？
娱乐_音乐	音乐剧《当爱已成往事》长沙站第二场落幕 走进一场未知的爱情历险
科技_手机	“见色起意”的苹果 又一次摸到流量密码？
科技_区块链	棒约翰计划放弃NFT项目
汽车_新车	全新梅赛德斯-AMG G 63 4x4²原型车谍照 年中发布
政务_地方	山东：“新基建”建用融合 打造数字经济新优势
汽车_新车	兰博基尼Urus Evo最新谍照 搭载V8发动机/或年内发布
娱乐_明星	女孩如何爱女孩？懂得都懂
娱乐_音乐	重温生命中感动的时刻 《当爱已成往事》海口站温暖收官
政务_文旅	“十一”黄金周道路旅客运输量预计5.6亿人次
科技_区块链	比特币可能是下一个制裁对象 但大多数俄罗斯人并不在意
体育_国际足球	梅西：巴黎不必羡慕历史悠久的大俱乐部 希望作为巴黎球员拿欧冠
政务_地方	西北女性花式创业就业 数字经济点燃“她力量”
科技_数码	外媒：封测能力短板或使美国芯片法案投资功亏一篑
科技_数码	闪存生产线污染依然没消停：群联预计5月出现短缺问题
娱乐_音乐	熠熠星光点燃寒冬 重庆站《当爱已成往事》第二场感动落幕
科技_数码	锁定7nm以下先进制程：苹果、AMD等七大厂争抢台积电产能
科技_车科技	小马智行宣布完成D轮融资首次交割 估值达85亿美元
汽车_行业	 赵福全对话曹斌（下）：破解汽车持续进化困境
科技_车科技	小鹏汽车儿童穿戴设备解锁车辆专利公布：避免未靠近车辆时就解锁
汽车_行业	“欧拉芭蕾猫”的女性专属概念是不是冒险？
科技_数码	佳能计划到2025年将其RF卡口镜头数量增加一倍以上
汽车_新车	硬实力才是“盲订”的基础 抢先实拍星越L雷神混动版
科技_手机	由于需求爆发及芯片短缺 导致三星Galaxy S22缺货
科技_数码	英伟达正在调查一起潜在的网络攻击
娱乐_电影	东北影视宇宙的尽头到底在哪儿？
娱乐_音乐	WannaOne全员新冠检测为阴性 现正协商是否继续MAMA事前录制
政务_地方	吉林：正处防控关键期 加快感染者筛查
政务_文旅	江西：省内优秀教师游4A和5A级景区免门票
时尚_时装	MCM如何构建与年轻消费者之间的桥梁？
娱乐_电视	2022一开年，影视剧连出王炸，雷佳音已经赢麻了
时尚_美容	微胖女性夏天穿什么？建议穿A字长裙，遮肉还显瘦
时尚_情感	接管5000亿家产的何超琼，却得不到爱情？
汽车_试驾	为什么皇冠陆放比汉兰达卖的贵？据说还有小道消息
政务_地方	河南印发紧急通知： 暂时停办大型活动
汽车_新车	新款宝马Z4将于明年亮相 车系或2025年停产
娱乐_电影	3月必看，蝙蝠侠大战小蜘蛛！
娱乐_电影	评价这么好，影院看不到，可以的
娱乐_电影	三年前的乌克兰电影，预言2024年俄乌冲突结束
时尚_美容	胖子VS瘦子，24小时生活对比，看完后，就知道为什么自己会胖了！
时尚_情感	老婆被男上司潜规则，她竟说不是所有人都有这个机会！
体育_CBA	辽篮双杀广州豪取10连胜！郭艾伦赵继伟爆发 广州外援意外伤退
汽车_新车	比亚迪元PLUS上市，售价13.18-15.98万元，澳洲同步开启预售
娱乐_明星	手撕慕强剧本，反套路让她玩明白了...
体育_CBA	统治力！周琦轰22+10+7帽创4项新高 大帽前NBA总冠军得主
娱乐_音乐	萧亚轩“暂停恋爱”两个月 小16岁男友罕吐两个字
科技_手机	iPhone14已定版 据传富士康已试生产
科技_数码	谷歌申请手表、耳机新专利 可触摸皮肤进行操控
科技_手机	iPhone 14 Pro系列传出好消息 有望实现8GB内存自由
体育_NBA	“你们忘恩负义！” 欧文对喷球迷被联盟罚款
政务_反腐	重庆赖万春案内情：钻研法律，试图把受贿额卡在300万元内
时尚_情感	整容炒作被全网嘲，她能做到黑着黑着就红了吗？
娱乐_音乐	太疯狂！嘻哈歌手卡德维尔与人发生冲突被刺身亡
政务_政策	全面推行告知承诺制 这些证明不用再开了
时尚_时装	吴谨言荒芜环境大片气场十足
娱乐_明星	韩团ASTRO成员车银优确诊新冠 已进行自我隔离治疗
政务_发展治理	乘风破浪立潮头——从中央经济工作会议部署看高水平开放打造合作竞争新优势
科技_区块链	元宇宙真有这么火？沃尔玛正计划创建加密货币和NFT
娱乐_电视	杨紫肖战新剧《余生请多指教》定档3月15日 半年前曾临时撤档
体育_中国足球	黄健翔：强烈要求足协按男足十二强赛标准给女足发奖金
汽车_试驾	《皮卡卡报告》：有夸有贬，听我讲完再聊TA配不配叫小凯美瑞
汽车_行业	起亚和悦达拟组建合资公司，至2027年将陆续投放6款全新电动车
时尚_时装	薄外套+裙子、衬衫+阔腿裤…今秋最in穿搭，洋气爆了
科技_车科技	不让黄牛乱来！特斯拉推出“不转卖承诺函”：卖车可要注意了
汽车_试驾	试驾奔驰全新长轴C级车 这个“万人迷”的确不简单
娱乐_电视	纪录片《中国》第二季重磅登录，激活历史探中华思想源变
政务_政策	如何确保两节旅游安全？文旅部提醒减少不必要出行
娱乐_电影	《爱犬奇缘》定档5月20日 冯绍峰娜扎辣目洋子演绎夏日爱情喜剧
时尚_情感	泪目！科比女儿被南加大录取：“爸爸离开的第430天，我没有让他失望”
娱乐_电影	十三年引进24部，为什么片商这么喜欢台湾爱情片？
汽车_试驾	抢鲜体验MARVEL R，5G的到来还要多久？
时尚_美容	三伏天忌冰饮 夏日湿疹不上门
科技_区块链	乌克兰已获1400万美元加密货币捐款 东欧加密资产交易暴增
娱乐_明星	伊能静与前夫为儿子哈利庆20岁生日 庾澄庆罕见公开父子早年合照
时尚_情感	被渣男和小三气得弃剧！然而钟晓芹的家也太好看了吧
娱乐_电影	《绿色星球》：最美纪录片的续集是更美
政务_反腐	中纪委官网：如何读懂2020年“四风”问题年报
娱乐_电影	3月最嗨夺宝大片，来了
体育_CBA	江苏女篮队员：大学生球员故意伤人，后勤保障真是开玩笑
时尚_情感	黄子韬疑似表白IU？这不是追星，这是一种爱
科技_车科技	大众正式发布ID.Buzz电动汽车：基于MEB平台打造
政务_文旅	长白山：全域旅游示范区成效显现
体育_NBA	NBA超新星求助中国网友：上哪能给我女儿买个冰墩墩？
娱乐_电影	恬淡倪妮，别样之美
时尚_时装	Van Cleef & Arpels梵克雅宝  甜蜜点亮七夕幸运之愿
汽车_新车	换全新家族式外观 江铃福特全新一代领界路试谍照曝光
体育_CBA	重罚！山西外援禁赛两场+罚款5万 赵岩昊不当言论被罚1万
科技_车科技	比亚迪回应王传福卸任多家子公司董事长：简化流程 业务无影响
科技_手机	乌克兰炮火连天，小米手机也掉了一块肉！
体育_NBA	尴尬！字母哥26+9难阻逆转 吞7失误还成隔扣背景板
政务_反腐	私藏枪支、充当“保护伞”！这位公安局长的结局很难看
体育_国际足球	不老传奇！尤文19冠传奇门神续约意乙队至2024年 届时将年满46岁
科技_区块链	股讯｜纳指跌超2.5% 中概股新能源车、区块链板块普跌
科技_区块链	内蒙古国资委：严肃查处整治虚拟货币“挖矿”活动
娱乐_音乐	罗志祥将在本月重返歌坛 于明年初登上小巨蛋表演
汽车_试驾	当A4 Allroad遇到诗情画意，这是生活品质也是生活态度
娱乐_明星	40岁王宝强近照曝光，胡子拉碴满脸笑容，时隔六年再当导演
时尚_时装	Angelababy细钻褐色礼服大片
政务_政策	省级大员调整密集 今年来10省份省委书记换人
政务_反腐	三亚原副市长蓝文全受贿细节披露：送钱者包厢外排队
政务_反腐	中纪委网站刊文：这年头，别再追捧所谓的“特供酒”了
体育_中国足球	本月国字号男足将迎8天5战
政务_文旅	唐代诗人杜牧墓成菜地 专家呼吁恢复建纪念馆
时尚_美容	答疑！新规下化妆品应该怎么贴标签？
时尚_美容	鞠婧祎是怎么凭一己之力，统一了女明星的审美？
科技_手机	外媒称三家中国手机大厂与印度方面磋商
科技_手机	苹果官宣将于北京时间3月9日举办春季发布会 新款iPhone SE、Mac纷至而来
政务_发展治理	“后疫情时代”，方便食品成为“三好生”潜力股？
时尚_时装	刘亦菲酷飒大片刚柔并济
政务_文旅	"十一不想""看人"" 十大相对冷门5A风景区公布"
科技_区块链	强监管来了？拜登据称本周将签行政令瞄准加密货币
汽车_试驾	冬天能玩点什么？来东风日产冰雪体验营漂移吧
政务_发展治理	从长春“南下”，河南代省长王凯的两大关键词
政务_文旅	云南：重拳整治倒逼旅游经营者规范行为
汽车_试驾	第四代帝豪：当“自主轿车扛把子”打起了生活牌
汽车_新车	​奔腾B70S正式下线并开启预售 11.09万元起
汽车_试驾	试驾长安UNI-K iDD混动版本 可靠才是硬道理
时尚_情感	时尚杂志上的外籍模特，在北京群租房里蜗居
政务_地方	全域旅游如何“出圈” 江西多地主官因地制宜加快布局
科技_车科技	谷歌同迈凯伦车队达成协议：安卓标志将印在F1赛车引擎盖
科技_区块链	加密货币寒冬来了？欧盟或于2025年起禁止比特币
汽车_试驾	广汽埃安AION Y 时尚潮玩也能打动居家奶爸
政务_反腐	3天前要求下属“廉洁自律”的检察长，落马
娱乐_明星	张纪中直播带货上错价格 致妻子杜星霖亏损上千万
科技_车科技	特斯拉新款Model S和Model X国内谍照曝光
科技_车科技	特斯拉回应下单多辆车需签不转卖承诺函：为了防黄牛
科技_手机	机圈迎来新玩家！安卓之父手下创业做手机：挑战陶瓷工艺
娱乐_电视	许凯吴谨言再合作，“美食+宫斗”大戏能否让于正翻身？
科技_区块链	耐克开了个“元宇宙”旗舰店 深度体验后的我们：“就这？”
政务_文旅	世界高规格旅游大会“移师”中国西部折射了啥？
娱乐_音乐	阿黛尔正式官宣新恋情！男方为球星詹姆斯经纪人
汽车_新车	高合HiPhi X长续航版上市 售价57-62万元
科技_区块链	乌克兰政府正使用捐赠的加密货币购买重要物资
时尚_美容	从小透明到实力小花，这位宝藏女孩终于被发现了？！
汽车_行业	赛那1月销量突破5399台，顶配销量占比达40%
时尚_美容	热销儿童彩妆玩具成风潮，背后含重金属残留的真相你知道么？
政务_地方	不断提升对外开放水平 青岛自贸片区跑出外贸新速度
娱乐_明星	外媒曝抖森与女友已订婚 两人因在舞台剧中饰演夫妻结缘
娱乐_明星	刘涛和老公王珂昔日合影照曝光，网友：这尺度太大了
娱乐_电视	《人世间》收官！火的不止雷佳音
汽车_行业	赵福全对话曹斌（上）：汽车开发的颠覆性革命
政务_发展治理	城市大型体育场馆如何“造血”
娱乐_明星	熊黛林晒双胞胎女儿近照 姐妹俩打扫卫生被赞“好懂事”
政务_地方	广东全面深化“数字政府2.0”建设 聚焦省域治理与政务服务两个着力点
娱乐_音乐	“2021华晨宇火星演唱会”概念海报释出 乐园式演唱会带你沉浸入城
科技_数码	苹果Mac Studio曝光
政务_地方	河北省“十四五”将实施临床重点专科“三三五六工程”
汽车_行业	汽车两会｜曾庆洪：延缓新能源汽车汽车补贴一至两年、简化补贴领取手续
科技_数码	智米洗地机器人开拓者A1发布：支持每分钟1600次清水洗地
科技_5G	5G用户超7亿后利润也大增 三大运营商的5G终于赚钱了？
科技_区块链	72小时筹集4000万美元 Web3.0到底是什么？
体育_中国足球	国足西征名单即将出炉！韦世豪落选 2人热身赛受伤，8将锁定主力
汽车_行业	镍“疯”了，电动车会再涨价吗？
娱乐_音乐	百老汇原创儿童音乐舞台剧《毛毛镇之冰雪运动大冒险》武汉站精彩上演
科技_区块链	比特币在加密支付领域主导地位被削弱 使用率去年暴跌近30%
汽车_试驾	一辆岚图FREE ，Hold得住我们对30万级SUV的那么多期待吗？
政务_反腐	山西省农信联社3名领导被查次日，地方金融监管局原局长落马
